464.wav,32,0.45625
467.wav,36,0.3372532549349013
472.wav,36,0.44932432432432434
473.wav,36,0.4014778325123153
475.wav,36,0.3294593228903487
476.wav,36,0.35121457489878544
485.wav,36,0.24660194174757283
489.wav,32,0.27602070155261643
490.wav,32,0.3894849785407725
492.wav,36,0.8037602820211516
493.wav,36,0.9767441860465116
507.wav,32,0.6637494242284662
509.wav,32,0.44536741214057507
511.wav,36,0.9043478260869565
514.wav,36,0.6094420600858369
526.wav,36,0.7137404580152672
528.wav,36,0.8424657534246576
532.wav,32,0.7909836065573771
536.wav,32,0.6165730337078652
537.wav,32,0.48667439165701043
539.wav,36,0.43141153081510936
543.wav,32,0.35
544.wav,86,0.4473324213406293
547.wav,32,0.19891304347826086
552.wav,36,0.6682156133828996
557.wav,36,0.8319123020706456
559.wav,36,0.8552158273381295
565.wav,32,0.19811320754716982
566.wav,36,0.8778071334214003
571.wav,36,0.3897605284888522
572.wav,36,0.8987730061349694
577.wav,36,0.8309572301425662
582.wav,36,0.3883677298311445
586.wav,36,0.4604786076867295
589.wav,36,0.3627760252365931
591.wav,36,0.5601552393272963
593.wav,36,0.7185354691075515
594.wav,36,0.3733681462140992
595.wav,32,0.296398891966759
599.wav,36,0.8556149732620321
605.wav,36,0.5958466453674122
613.wav,36,0.2668711656441718
614.wav,36,0.3419354838709677
616.wav,36,0.9315960912052117
619.wav,36,0.8607888631090487
622.wav,53,0.3087188612099644
626.wav,36,0.4155597722960152
627.wav,36,0.6872340425531915
630.wav,53,0.4876325088339223
631.wav,53,0.6603487490523123
633.wav,53,0.40054249547920434
634.wav,53,0.5074875207986689
635.wav,49,0.6574468085106383
643.wav,53,0.4738878143133462
647.wav,49,0.38305084745762713
649.wav,36,0.5740045078888054
650.wav,36,0.3313253012048193
652.wav,36,0.3390441839495041
655.wav,36,0.39203084832904883
658.wav,36,0.77
660.wav,53,0.42224744608399545
665.wav,31,0.3909691629955947
670.wav,31,0.6843003412969283
675.wav,36,0.6698858647936786
676.wav,36,0.7985948477751756
680.wav,36,0.8735362997658079
682.wav,36,0.9343065693430657
683.wav,36,0.791231732776618
688.wav,36,0.7133757961783439
690.wav,36,0.7640232108317214
693.wav,31,0.30403800475059384
696.wav,36,0.36374133949191684
700.wav,36,0.7172211350293543
705.wav,36,0.8830874006810443
706.wav,36,0.90234375
711.wav,32,0.6007259528130672
713.wav,32,0.6877828054298643
718.wav,36,0.6708860759493671
721.wav,36,0.9463220675944334
722.wav,36,0.9711340206185567
724.wav,36,0.9678571428571429
731.wav,36,0.6853080568720379
734.wav,36,0.8274582560296846
747.wav,36,0.28945216680294356
758.wav,36,0.48514851485148514
759.wav,32,0.797752808988764
761.wav,32,0.8202247191011236
762.wav,36,0.4437299035369775
763.wav,36,0.5584112149532711
769.wav,32,0.5414746543778802
773.wav,36,0.5263908701854494
775.wav,36,0.7017716535433071
782.wav,32,0.4523950325251331
783.wav,32,0.3122923588039867
784.wav,32,0.577922077922078
791.wav,32,0.4880636604774536
794.wav,36,0.49719101123595505
795.wav,95,0.49531066822977726
799.wav,91,0.2619760479041916
801.wav,32,0.2992056487202118
805.wav,36,0.346782988004362
806.wav,32,0.27149321266968324
813.wav,32,0.5670103092783505
814.wav,32,0.45095168374816985
815.wav,32,0.3916256157635468
816.wav,32,0.49038461538461536
820.wav,32,0.5254041570438799
831.wav,32,0.1494661921708185
832.wav,36,0.4470924690181125
834.wav,36,0.4165680473372781
835.wav,32,0.2891183478951549
840.wav,49,0.3470648815653965
842.wav,36,0.42382271468144045
845.wav,36,0.37183544303797467
849.wav,36,0.447900466562986
851.wav,36,0.41771019677996424
855.wav,32,0.24064171122994651
856.wav,32,0.412327311370882
857.wav,36,0.28296703296703296
861.wav,36,0.422680412371134
863.wav,32,0.23938679245283018
868.wav,32,0.31094049904030713
873.wav,5,0.3945993031358885
874.wav,5,0.5683371298405467
878.wav,36,0.197098976109215
881.wav,36,0.3021702838063439
882.wav,32,0.2734452122408687
892.wav,32,0.39514978601997147
894.wav,32,0.47155688622754494
896.wav,32,0.6237533998186764
897.wav,32,0.17341040462427745
900.wav,32,0.3221884498480243
907.wav,32,0.19881305637982197
908.wav,32,0.38210399032648124
916.wav,36,0.8576642335766423
924.wav,32,0.27893738140417457
927.wav,32,0.5626029654036244
928.wav,32,0.6827794561933535
930.wav,32,0.4619750283768445
935.wav,32,0.46308724832214765
938.wav,32,0.5257082896117523
948.wav,32,0.48154093097913325
949.wav,32,0.37784522003034904
953.wav,36,0.5724743777452416
954.wav,36,0.5630733944954128
955.wav,36,0.5248447204968945
966.wav,32,0.4180327868852459
967.wav,36,0.46518105849582175
968.wav,32,0.5526742301458671
969.wav,32,0.37652439024390244
984.wav,32,0.37770897832817335
988.wav,36,0.33807829181494664
990.wav,36,0.8083623693379791
995.wav,36,0.7883211678832117
997.wav,32,0.7900763358778626
1007.wav,32,0.5879518072289157
1010.wav,32,0.55
1012.wav,36,0.6422287390029325
1016.wav,36,0.8721804511278195
1017.wav,36,0.875
1018.wav,36,0.7922636103151862
1020.wav,36,0.6341161928306551
1022.wav,36,0.6030927835051546
1026.wav,36,0.6214876033057851
1028.wav,36,0.49226804123711343
1035.wav,36,0.906801007556675
1037.wav,32,0.2701342281879195
1039.wav,36,0.9690189328743546
1041.wav,36,0.9520661157024793
1044.wav,36,0.9048442906574394
1045.wav,36,0.98
1046.wav,36,0.9398663697104677
1049.wav,36,0.9172661870503597
1052.wav,36,0.9447004608294931
1053.wav,36,0.8399311531841652
1055.wav,36,0.7332506203473945
1057.wav,36,0.8746223564954683
1058.wav,36,0.8992094861660079
1061.wav,36,0.5896551724137931
1062.wav,36,0.8639575971731449
1064.wav,36,0.8535211267605634
1067.wav,36,0.8461538461538461
1068.wav,36,0.8306451612903226
1069.wav,36,0.9501779359430605
1073.wav,32,0.7425742574257426
1075.wav,32,0.8123167155425219
1076.wav,32,0.584493041749503
1080.wav,32,0.6196172248803827
1087.wav,36,0.4122401847575058
1101.wav,36,0.20991735537190082
1116.wav,43,0.3310601363918165
1119.wav,32,0.2683923705722071
1121.wav,32,0.4584717607973422
1122.wav,32,0.5836653386454184
1123.wav,43,0.4117647058823529
1127.wav,32,0.43409490333919154
1130.wav,43,0.2730263157894737
1134.wav,34,0.5424443106562312
1152.wav,36,0.30646448523543496
1153.wav,36,0.22665369649805447
1154.wav,95,0.3381586566299942
1155.wav,36,0.3888111888111888
1156.wav,36,0.5310015898251192
1157.wav,32,0.17524752475247524
1159.wav,95,0.5063829787234042
1161.wav,36,0.41531322505800466
1163.wav,36,0.4432601880877743
1177.wav,32,0.7668269230769231
1182.wav,32,0.33766233766233766
1183.wav,32,0.36923076923076925
1185.wav,32,0.5618479880774963
1186.wav,32,0.33220910623946037
1187.wav,32,0.608424336973479
1189.wav,36,0.6118012422360248
1193.wav,36,0.4818577648766328
1194.wav,44,0.816717791411043
1196.wav,44,0.7562277580071174
1202.wav,44,0.7854373115036622
1203.wav,36,0.9451073985680191
1205.wav,36,0.49271844660194175
1207.wav,36,0.6496815286624203
1208.wav,36,0.541704857928506
1218.wav,36,0.5095137420718816
1219.wav,36,0.3649851632047478
1222.wav,36,0.736328125
1227.wav,36,0.7967289719626168
1229.wav,36,0.7625
1233.wav,36,0.7306176084099869
1239.wav,31,0.4413265306122449
1243.wav,36,0.9446254071661238
1244.wav,36,0.7935349322210636
1249.wav,36,0.8908132530120482
1250.wav,36,0.8623024830699775
1255.wav,36,0.7441860465116279
1256.wav,36,0.6075731497418244
1260.wav,36,0.6539408866995073
1269.wav,36,0.7674418604651163
1273.wav,32,0.21706263498920086
1277.wav,32,0.22910662824207492
1279.wav,36,0.573093220338983
1280.wav,49,0.5251256281407035
1281.wav,36,0.5144230769230769
1287.wav,49,0.7572254335260116
1288.wav,36,0.7033898305084746
1289.wav,36,0.6987381703470031
1292.wav,44,0.6317530319735392
1293.wav,44,0.8220472440944881
1294.wav,44,0.7555089192025184
1303.wav,32,0.5521472392638037
1308.wav,44,0.9809160305343512
1309.wav,44,0.9711538461538461
1316.wav,44,0.8676893576222435
1319.wav,44,0.9033391915641477
1323.wav,36,0.749003984063745
1325.wav,32,0.5387096774193548
1326.wav,32,0.309255079006772
1328.wav,44,0.5553021664766249
1330.wav,44,0.6822703335283792
1331.wav,44,0.7109375
1340.wav,44,0.9436769394261424
1341.wav,44,0.9764359351988218
1347.wav,44,0.9467532467532468
1358.wav,44,0.9424307036247335
1360.wav,44,0.9173166926677067
1362.wav,44,0.9576271186440678
1371.wav,44,0.7951030927835051
1373.wav,44,0.9236577181208053
1375.wav,44,0.8030127462340672
1376.wav,44,0.7932276657060519
1380.wav,44,0.6607142857142857
1387.wav,44,0.951276102088167
1391.wav,44,0.8748370273794003
1393.wav,44,0.7343608340888486
